218,419
217,418
216,418
214,416
213,415
212,414
211,413
210,412
209,411
208,409
207,407
206,405
206,403
205,401
204,399
204,397
204,395
204,393
203,390
203,388
203,386
203,384
203,383
203,381
203,379
204,377
206,375
208,372
210,370
212,369
214,366
216,366
218,364
219,364
220,362
222,361
224,361
225,360
227,360
229,360
231,360
233,360
235,360
238,360
240,360
243,360
246,360
249,360
252,361
255,361
258,362
261,363
263,364
265,365
267,367
269,369
270,370
272,372
273,374
274,376
274,377
275,380
275,381
275,382
275,383
275,385
275,386
275,387
275,388
274,389
273,390
273,391
272,392
271,392
270,393
269,394
268,395
267,395
266,396
265,397
264,397
263,397
261,398
260,398
259,398
257,398
256,398
255,397
253,395
252,393
250,391
250,389
249,385
248,380
248,377
248,373
248,371
248,369
248,367
248,366
248,363
249,362
250,360
250,358
252,356
253,354
256,352
258,348
263,344
268,341
273,337
277,335
282,332
285,330
289,329
291,328
294,327
296,327
298,326
301,326
304,326
307,326
310,327
313,329
316,329
319,331
322,334
326,335
328,338
332,341
335,345
339,347
341,351
343,353
344,355
345,358
346,359
346,360
346,361
346,362
346,363
346,365
346,366
346,367
345,369
344,370
342,372
341,373
340,374
338,376
336,377
335,377
332,378
331,379
330,379
328,379
326,378
325,378
323,376
322,375
321,373
321,370
320,367
319,363
319,359
319,355
319,352
319,348
319,346
319,343
319,340
319,338
320,336
321,334
323,332
325,328
327,326
329,324
332,322
334,320
337,318
340,317
343,316
345,315
348,314
351,314
354,313
357,313
359,313
362,313
365,313
369,314
371,315
374,317
376,319
379,321
381,324
382,326
383,328
384,329
384,331
385,332
386,333
386,335
386,336
386,337
386,339
385,341
385,342
384,344
383,345
382,347
381,348
379,349
378,351
376,351
373,352
372,353
370,354
368,354
367,354
366,354
364,354
362,353
360,352
358,350
356,348
355,345
353,340
352,333
352,327
352,320
352,313
353,306
356,300
358,294
361,290
366,282
372,275
381,267
390,260
397,253
404,249
408,246
410,244
412,243
413,242
415,241
417,241
418,240
421,240
422,240
424,240
426,242
429,243
431,247
433,249
435,253
437,256
439,261
439,264
441,267
442,270
443,274
443,277
444,279
444,281
444,284
444,285
444,287
444,290
444,291
444,293
442,295
441,297
439,299
437,301
435,304
432,305
431,307
429,308
427,309
426,309
425,310
423,311
421,311
420,311
419,311
417,311
416,311
414,310
412,309
411,308
409,305
408,303
407,301
406,298
406,294
406,289
406,284
406,276
408,270
410,264
412,261
414,256
416,252
417,249
420,246
421,243
424,241
426,237
430,235
433,231
438,228
443,226
446,225
450,223
455,222
458,221
462,221
465,221
468,221
470,222
473,223
476,225
478,226
479,229
481,230
481,231
482,233
483,234
483,235
483,236
483,237
484,238
485,239
485,240
485,241
485,242
485,243
485,244
484,246
484,247
484,248
484,249
483,251
483,252
482,253
482,254
481,255
480,256
479,257
479,258
478,258
478,259
477,259
476,259
475,259
473,259
472,259
471,258
471,257
470,256
469,254
468,251
468,248
468,244
468,241
468,238
468,235
468,232
468,229
468,228
468,226
468,224
468,223
468,222
468,221
468,219
469,218
469,216
470,216
470,215
471,214
471,213
472,213
473,212
473,211
474,210
475,210
476,209
477,209
479,209
480,208
482,208
483,207
484,207
486,207
488,207
489,207
490,207
492,208
494,208
495,208
497,210
498,211
500,212
501,213
502,214
503,214
504,216
505,217
506,218
506,219
507,220
508,221
508,222
509,223
510,224
510,226
511,227
512,229
512,230
512,231
512,233
512,234
513,236
513,237
514,240
514,241
514,243
514,244
514,246
514,247
514,248
514,249
514,250
514,251
514,252
514,253
514,254
514,255
514,256
514,257
