66,392
65,392
64,391
63,389
63,388
62,386
61,383
60,380
59,378
58,375
58,372
58,370
58,367
58,364
58,362
58,361
58,358
58,356
58,355
59,353
59,351
61,350
62,348
64,345
67,343
69,341
72,338
75,336
77,334
78,334
79,332
82,332
83,331
84,330
86,329
88,328
89,328
91,327
93,327
94,327
95,326
97,326
99,325
101,325
102,325
104,325
106,325
108,325
109,325
110,325
112,325
113,325
115,326
116,326
117,326
118,327
119,328
120,329
120,330
120,331
121,331
121,332
121,333
121,334
121,335
121,336
121,337
120,338
119,339
119,340
117,340
116,341
115,342
113,342
112,343
110,344
109,344
108,344
106,344
104,344
102,344
101,344
100,344
98,344
97,344
96,344
95,344
94,343
93,342
91,342
90,341
89,340
88,338
87,337
86,335
85,334
84,333
84,331
83,328
83,325
83,323
83,320
84,317
85,314
85,312
87,308
90,305
92,302
96,298
99,294
103,292
108,289
110,287
113,285
115,283
118,283
120,281
121,281
123,280
125,280
127,280
128,280
130,280
132,280
134,280
137,280
139,280
140,280
142,280
144,280
146,281
147,282
149,282
150,283
151,283
152,284
152,285
153,285
153,286
154,287
154,288
154,290
154,291
154,292
153,294
153,296
152,297
152,298
151,299
149,300
149,301
148,302
146,302
146,303
144,303
143,304
142,304
141,304
140,304
139,304
138,304
137,303
136,303
135,302
134,301
133,301
132,299
131,299
131,298
130,297
130,296
129,294
129,293
129,291
129,288
129,285
129,282
129,279
130,275
131,271
132,268
133,265
136,260
139,256
142,251
147,246
153,241
158,237
162,233
168,230
173,229
176,228
180,226
184,225
187,225
190,225
195,225
198,225
200,225
202,225
204,225
205,226
208,226
209,228
211,229
213,230
214,231
216,233
217,235
218,236
219,239
220,240
221,242
221,244
221,246
221,248
221,249
221,251
220,253
219,255
216,257
214,259
211,260
206,262
202,263
197,264
192,264
188,264
186,263
183,263
181,262
178,261
176,260
174,258
172,256
172,254
170,251
169,249
169,246
169,243
169,240
171,235
173,229
177,223
181,218
185,212
190,208
193,205
198,202
204,199
208,197
214,195
219,194
224,194
228,194
234,194
238,194
242,194
247,195
251,196
256,198
260,200
265,201
268,202
271,204
273,205
275,206
277,207
278,209
279,209
279,210
279,212
279,214
279,216
279,218
277,220
276,222
274,224
272,226
270,227
268,229
266,229
264,230
263,231
260,231
259,231
257,231
256,231
253,230
252,228
250,226
248,224
246,219
246,215
246,210
246,204
246,199
246,193
247,189
248,186
250,182
252,179
255,176
257,174
260,172
264,170
267,169
270,167
274,167
279,167
283,167
287,167
292,167
297,167
301,168
305,169
310,171
313,173
317,174
319,176
322,177
324,179
326,181
327,182
329,185
329,186
330,188
330,190
330,192
330,194
330,195
330,196
330,199
328,200
326,202
324,204
321,205
317,206
313,206
309,206
306,206
302,203
298,199
294,193
291,186
288,178
287,170
287,165
287,161
287,157
288,155
291,151
292,147
297,141
302,136
308,131
313,128
319,124
325,122
329,120
334,119
338,119
341,119
344,119
347,119
351,120
355,122
358,123
361,125
363,126
366,128
368,129
369,130
371,132
373,133
373,135
374,135
374,137
374,138
374,139
374,141
374,142
373,143
372,145
370,146
368,148
363,149
360,149
356,149
352,149
350,148
347,147
344,145
341,140
339,135
337,128
336,119
336,110
336,103
337,97
338,94
340,91
342,88
344,85
346,83
348,81
350,78
353,77
357,75
360,73
363,73
367,73
371,73
374,73
379,74
383,76
386,76
388,78
391,79
393,81
394,82
396,82
396,83
397,84
397,85
398,86
398,88
398,89
398,90
398,91
396,93
394,94
392,96
389,97
386,98
382,99
380,99
378,99
376,99
375,98
372,96
371,94
370,90
369,87
369,83
369,78
371,75
374,69
377,64
382,59
389,54
395,50
402,47
407,45
413,44
419,44
422,44
426,44
429,44
432,45
435,47
438,48
440,50
442,52
444,53
446,55
447,56
448,58
449,59
449,60
450,62
451,63
451,64
451,65
451,66
450,67
449,68
447,70
446,70
444,71
441,72
439,73
436,73
434,73
433,71
431,70
430,68
429,65
429,62
429,58
429,55
431,51
431,48
433,46
435,43
438,40
440,38
442,36
446,34
449,33
451,32
454,31
456,31
457,31
459,31
462,31
464,31
466,32
468,32
470,33
472,34
474,34
475,36
477,37
478,39
479,40
480,42
480,44
481,45
482,46
482,48
482,49
483,50
483,51
483,52
483,53
483,54
483,55
