52,268
52,267
52,266
52,265
52,264
52,262
52,261
52,259
53,257
54,254
55,252
56,250
57,249
58,246
60,244
60,243
62,241
63,239
65,238
67,236
69,235
71,234
72,233
74,232
76,231
78,230
79,230
81,229
83,228
86,228
87,228
89,228
91,228
93,228
94,228
95,228
97,228
98,228
100,229
102,229
104,231
106,232
107,234
109,235
110,237
112,239
113,240
114,242
114,243
115,244
115,246
115,247
115,248
115,249
115,250
115,251
115,252
114,253
113,254
113,255
112,255
110,256
109,256
108,257
106,257
105,257
104,257
103,257
101,257
100,256
98,256
96,255
95,253
93,252
92,250
90,248
90,245
88,243
88,240
88,238
88,236
88,233
88,231
88,228
89,226
89,224
91,222
92,220
93,217
95,214
97,212
99,210
101,207
102,206
104,204
106,202
108,201
110,199
112,198
114,197
117,195
120,195
125,194
128,193
131,192
135,192
137,192
140,192
143,192
145,192
148,193
152,194
156,195
159,197
163,198
165,199
167,201
169,202
171,204
172,205
173,206
174,207
174,208
175,210
175,211
176,212
176,214
176,216
176,217
175,219
175,220
175,221
173,223
171,224
171,225
169,226
168,226
167,227
166,228
165,228
164,228
163,229
162,229
161,229
160,229
159,229
158,229
158,228
157,227
156,225
155,224
154,223
153,221
153,219
153,217
153,214
153,211
153,208
153,205
153,202
154,200
155,197
155,194
156,192
157,190
158,189
160,186
161,184
164,182
165,180
167,178
170,176
172,174
174,174
176,172
178,171
180,170
182,169
184,168
187,168
188,167
189,167
191,167
193,167
194,167
196,167
198,168
199,170
201,172
201,173
201,174
203,176
203,177
204,179
205,181
206,182
206,183
207,185
207,186
208,188
208,189
208,190
208,191
208,192
208,193
208,194
207,194
207,195
206,196
205,197
204,197
203,197
202,197
201,197
200,197
199,196
198,194
197,192
197,191
196,189
196,186
195,184
194,182
194,180
194,178
193,176
193,175
192,174
192,172
192,171
192,170
192,168
192,166
192,165
192,163
193,162
193,160
194,159
195,157
195,156
197,155
197,153
198,152
199,151
200,150
201,149
201,148
203,147
204,146
206,144
209,143
211,142
214,141
217,140
221,139
224,139
227,138
230,138
233,138
236,138
239,139
241,139
244,139
246,141
248,142
251,143
254,144
256,146
258,147
260,149
261,151
262,151
264,153
265,155
266,156
266,157
267,158
267,160
268,161
268,162
269,164
269,165
269,166
269,168
269,170
269,171
269,172
269,174
268,175
267,177
266,179
265,180
264,181
263,182
261,183
260,184
258,184
256,185
254,185
252,185
251,185
249,185
246,184
244,183
242,181
240,179
237,178
235,174
232,171
230,167
228,163
226,158
224,153
222,148
222,144
222,140
222,136
222,133
222,129
222,126
223,125
224,122
226,120
228,118
230,116
233,114
235,113
237,111
239,110
242,108
245,108
248,107
250,106
253,105
255,105
257,104
260,104
263,104
265,104
267,104
269,104
271,104
273,104
275,104
278,105
280,107
281,107
283,108
285,109
286,110
288,111
289,113
290,114
291,115
293,116
293,118
294,119
294,121
294,122
295,123
295,125
296,126
296,127
296,129
296,131
296,132
296,133
295,135
295,136
295,137
293,138
293,140
292,141
291,141
290,142
290,143
288,143
287,144
286,145
285,145
284,145
282,145
281,144
279,143
279,142
278,140
277,137
276,135
276,132
276,129
276,127
276,124
276,122
276,119
276,117
276,114
276,112
276,110
276,108
276,106
277,104
278,101
278,99
280,98
280,96
281,94
282,93
283,91
284,90
285,89
287,87
288,85
290,83
292,82
294,80
297,79
302,77
309,74
319,72
327,70
334,69
338,69
341,69
343,69
345,69
347,69
350,70
351,71
353,73
355,74
355,77
357,79
358,81
359,83
361,86
361,87
362,88
363,90
363,91
364,92
365,93
365,95
366,96
366,97
366,98
366,100
366,101
365,102
363,104
362,105
360,106
357,107
354,108
352,109
349,110
346,110
343,110
341,110
339,110
336,109
335,108
334,107
332,106
331,104
330,103
329,101
328,98
328,95
327,92
327,88
327,85
328,81
329,76
331,73
333,70
336,65
340,59
345,50
350,43
353,38
357,33
359,31
363,28
365,25
367,24
371,22
374,20
377,20
380,19
383,19
386,19
388,19
390,19
392,19
395,19
397,19
399,21
401,23
404,26
408,30
409,33
410,35
411,37
411,38
411,39
411,40
412,41
412,42
412,43
412,44
413,45
413,46
413,47
414,47
414,49
414,50
414,52
414,53
414,54
414,55
414,56
414,57
414,58
414,59
414,60
414,61
414,62
414,63
414,64
414,65
414,66
414,67
414,68
414,69
414,70
414,71
