78,358
78,354
77,351
77,348
76,345
76,342
76,340
76,337
76,335
76,332
77,330
77,328
78,325
81,322
84,318
89,314
96,310
105,306
112,303
120,299
126,298
129,297
132,297
136,296
139,296
143,296
146,296
149,297
154,298
157,299
159,300
162,301
165,302
167,304
168,304
170,306
172,308
173,308
174,311
177,312
178,314
179,316
180,319
182,321
183,322
183,324
184,326
185,328
185,329
185,330
185,331
185,332
185,333
184,333
184,334
184,335
183,336
182,337
181,338
180,339
179,339
177,341
174,341
171,342
167,342
164,342
160,342
155,340
152,339
149,338
146,335
141,332
139,330
135,327
133,325
131,323
129,320
128,319
128,317
126,315
125,313
125,311
125,309
125,306
125,303
125,299
126,295
128,289
129,286
131,281
132,279
134,277
135,274
137,272
140,270
142,268
146,266
151,264
155,262
160,261
165,260
169,260
176,259
183,259
191,260
202,261
213,264
222,266
232,269
239,271
244,274
247,275
251,278
253,279
254,282
257,283
258,285
260,288
261,290
263,293
263,295
264,298
265,300
266,302
266,303
266,304
266,306
266,307
266,308
266,310
265,311
265,312
263,313
262,314
261,314
259,314
256,314
253,314
248,314
244,313
239,311
235,309
231,306
227,305
225,302
222,300
220,298
219,296
217,294
216,292
214,289
213,285
212,281
211,274
211,269
211,263
211,258
212,252
213,248
216,242
218,237
221,233
224,228
227,223
231,220
234,216
239,213
243,210
247,207
252,205
258,203
262,201
267,200
273,200
280,200
287,200
294,201
298,202
301,204
305,206
308,207
311,209
315,211
320,215
324,219
329,224
333,227
335,229
337,231
340,234
341,235
343,236
343,239
344,240
345,242
345,244
345,247
345,250
345,253
345,255
344,257
343,259
342,261
341,263
339,264
337,267
335,267
333,269
331,269
329,269
326,269
324,269
322,269
318,267
315,265
311,262
308,257
305,253
303,248
301,242
299,237
298,229
298,219
298,211
299,204
300,199
301,194
303,191
303,189
305,186
306,184
308,183
309,180
312,178
314,176
317,173
321,172
324,169
328,166
332,165
336,162
341,161
349,159
362,157
376,157
390,158
403,161
414,166
421,170
427,173
432,175
434,177
436,178
439,181
441,184
444,188
446,193
447,197
447,200
448,202
448,204
448,205
448,207
448,210
448,211
447,213
445,215
444,217
442,219
438,221
434,222
430,223
423,223
415,222
407,217
397,210
390,201
383,192
379,185
376,180
375,178
374,176
373,174
372,172
372,170
371,169
371,167
371,164
371,162
371,158
374,153
378,146
383,140
387,135
392,130
397,127
401,124
406,122
410,120
415,119
419,118
423,118
425,118
428,118
431,118
436,118
439,118
442,118
446,120
451,122
457,125
461,128
467,132
471,134
474,137
478,140
480,144
483,146
484,148
485,149
486,150
486,151
486,152
487,153
487,154
487,155
487,156
486,157
486,158
485,160
484,160
483,162
482,162
480,164
479,164
478,165
476,166
474,166
473,166
472,166
471,166
469,166
467,166
466,165
463,163
462,161
460,159
458,155
456,152
454,147
454,143
453,137
452,132
451,127
451,123
451,120
451,117
451,115
452,112
453,110
454,107
456,104
458,102
460,99
462,96
465,94
467,92
469,90
471,87
474,86
475,84
477,84
478,83
479,82
480,82
483,82
484,81
486,80
488,80
490,80
494,80
497,80
502,81
505,82
508,82
510,83
511,85
514,85
514,86
516,87
516,88
517,88
518,90
519,90
520,93
522,94
522,96
523,98
524,100
525,101
526,103
527,105
527,106
527,107
527,109
527,110
527,111
527,112
527,113
527,114
527,115
527,116
527,117
527,118
