53,405
54,404
55,403
56,402
58,400
59,399
62,396
64,394
67,392
71,389
74,386
78,384
80,380
84,378
87,374
91,371
95,368
97,364
101,361
104,357
108,354
110,352
112,350
115,348
117,346
119,344
122,342
124,340
126,338
128,336
131,335
132,332
134,330
137,329
138,326
140,325
142,323
143,321
145,319
147,317
149,315
150,313
152,311
154,310
156,309
157,307
160,306
161,304
163,303
165,301
167,299
169,298
171,296
173,295
174,293
176,291
177,290
179,289
180,287
181,287
183,285
184,284
186,283
187,282
189,280
191,278
192,277
194,275
195,274
197,271
200,268
202,266
205,263
207,261
209,260
211,257
213,256
214,254
217,253
218,251
220,249
222,248
224,246
225,245
227,243
228,242
230,241
231,238
233,237
235,235
236,233
238,231
239,229
241,227
242,226
244,223
247,221
249,219
251,217
253,215
255,214
257,211
260,210
262,208
264,206
266,204
269,201
273,199
277,196
282,192
288,188
293,184
299,180
303,176
308,173
314,169
319,166
322,163
326,161
330,158
334,155
337,153
340,151
341,150
343,148
346,145
349,141
353,135
357,129
361,124
365,120
368,116
369,114
371,112
372,111
374,110
374,109
375,108
376,108
377,107
378,106
378,105
379,105
379,104
380,104
381,103
382,103
382,102
383,101
384,101
385,101
385,100
386,100
387,100
388,99
389,99
389,98
390,98
391,98
391,97
392,97
392,96
393,96
394,96
395,95
396,95
397,95
398,95
399,95
400,95
