71,264
89,264
103,264
116,264
127,264
141,264
155,265
169,267
182,267
195,269
207,270
218,271
228,272
234,273
240,274
244,274
247,274
249,274
251,274
254,274
257,274
261,274
267,272
273,271
279,270
285,269
292,267
297,266
303,266
310,264
317,263
324,261
332,259
343,256
352,254
358,252
361,250
364,250
366,249
368,249
370,248
372,247
375,246
378,246
381,245
384,244
386,243
388,243
390,242
393,241
395,241
396,241
398,241
400,241
401,240
402,240
404,239
405,239
406,238
407,238
408,238
409,238
411,238
412,238
414,238
415,238
416,238
417,238
417,237
418,237
419,237
420,237
421,236
422,236
424,236
425,236
426,236
427,236
428,236
428,235
429,235
430,235
431,235
432,235
