400,125
402,125
404,126
405,127
408,128
410,129
413,130
415,131
418,132
420,133
423,133
424,133
424,134
425,134
426,135
427,135
428,135
429,135
430,135
431,135
431,134
432,132
432,129
432,126
432,123
432,118
432,113
430,108
429,104
428,101
427,98
426,93
426,90
425,86
425,82
424,79
423,74
422,71
422,68
421,65
420,63
420,62
420,61
419,61
419,59
418,58
418,56
418,55
418,54
418,53
418,52
418,51
418,50
420,50
421,51
424,53
428,55
431,58
435,60
438,64
443,68
445,70
449,74
451,76
455,79
457,81
461,85
463,87
468,91
472,94
475,98
479,101
482,104
486,107
488,109
490,111
490,113
492,115
492,117
492,119
493,122
493,125
494,126
494,127
494,129
494,130
494,131
494,132
493,131
492,129
489,125
486,116
483,107
480,96
478,85
477,73
475,58
475,46
475,38
474,34
474,30
473,25
472,22
472,20
472,19
471,17
470,15
470,14
470,13
469,12
469,11
469,10
469,9
470,9
472,10
473,11
475,12
476,14
478,16
479,18
481,21
483,23
485,25
487,28
489,31
491,32
493,35
494,37
496,38
497,40
499,42
500,43
501,44
501,45
502,46
503,47
504,48
504,49
504,50
505,50
505,51
505,52
505,53
505,54
506,54
507,55
508,55
509,56
509,57
510,57
510,58
510,56
510,54
511,51
511,47
512,43
513,38
513,36
513,34
513,31
512,29
510,27
505,23
499,20
492,19
488,18
485,17
482,17
481,17
479,17
478,17
477,17
