116,373
117,372
118,371
120,371
122,371
124,371
126,371
128,372
131,373
133,374
135,376
138,377
140,378
143,379
144,380
145,381
147,382
148,382
149,383
150,383
151,384
152,385
154,385
154,386
155,386
156,386
157,386
158,386
158,387
159,387
159,386
159,385
159,384
160,382
160,379
160,375
161,370
161,365
162,358
162,347
164,335
164,323
166,314
167,308
167,303
168,300
168,297
168,295
168,294
168,293
168,292
168,291
168,290
168,289
169,289
169,290
170,292
172,294
174,297
177,303
181,309
185,317
189,323
192,326
194,330
197,333
199,335
201,338
203,340
205,342
208,345
209,347
211,348
213,349
213,350
214,351
215,352
216,353
218,354
218,355
219,355
220,356
221,356
222,356
222,353
222,347
222,333
221,316
220,301
218,293
218,291
217,289
217,288
216,287
216,286
218,286
219,286
222,287
224,288
225,290
229,292
233,295
237,299
242,303
245,305
249,308
252,311
256,314
258,316
261,317
264,319
266,320
268,322
270,322
272,323
272,324
273,324
274,324
275,324
276,324
277,324
278,324
279,324
280,323
281,321
284,318
287,312
290,304
293,296
296,288
301,278
304,270
306,264
307,262
308,260
309,258
309,257
310,256
310,255
311,255
312,255
313,254
314,254
316,254
317,254
319,254
320,255
324,256
325,258
327,259
330,261
331,263
333,265
334,267
336,270
337,272
339,275
340,277
341,280
342,282
344,284
345,285
345,287
346,289
347,290
347,291
348,291
348,292
349,293
350,294
351,295
351,296
351,297
352,297
353,297
354,296
355,294
358,289
361,279
368,257
374,231
379,214
381,205
383,199
383,196
384,194
384,193
384,192
385,192
386,192
387,192
388,192
390,192
393,194
394,195
397,198
401,200
404,204
407,206
410,210
413,212
414,214
416,217
417,218
418,220
419,221
420,223
421,223
422,225
422,226
424,227
425,228
426,229
426,230
427,231
428,232
429,232
429,233
429,234
430,234
431,234
432,234
433,230
434,225
435,215
436,206
436,198
437,194
437,191
437,190
437,188
437,187
437,186
438,186
438,185
439,185
440,185
441,185
442,185
444,185
446,185
450,187
453,190
458,192
460,195
464,197
466,201
468,203
470,205
471,206
472,207
472,208
473,208
474,209
475,210
475,211
476,211
477,211
478,211
479,210
480,208
483,205
486,198
488,189
490,185
491,179
491,175
492,172
492,168
492,164
492,161
492,159
492,156
492,155
492,154
492,153
492,152
492,151
492,150
492,149
493,149
494,149
496,149
497,150
499,152
502,154
504,157
507,159
510,163
512,166
513,168
515,170
515,171
516,172
516,173
517,174
517,175
518,175
518,176
518,177
518,178
